steps,ep_rew_mean,success_rate
223232,2.8851292075471693,0.5471698113207547
224256,2.239332914893617,0.40425531914893614
225280,2.7598843962264157,0.5094339622641509
226304,2.5833484375,0.4791666666666667
227328,2.1799374782608703,0.391304347826087
228352,2.5283519387755105,0.46938775510204084
229376,2.4505523695652176,0.45652173913043476
230400,2.255093043478261,0.41304347826086957
231424,1.7090306097560979,0.2926829268292683
232448,2.0328147045454545,0.36363636363636365
233472,2.3731354130434785,0.43478260869565216
234496,2.5277408723404258,0.46808510638297873
235520,2.2408679545454544,0.4090909090909091
236544,2.6719089374999996,0.5
237568,2.852664692307693,0.5384615384615384
238592,2.359756652173914,0.43478260869565216
239616,2.562334434782609,0.4782608695652174
240640,2.048337181818182,0.36363636363636365
241664,2.13009925,0.38636363636363635
242688,2.2304342888888886,0.4
243712,2.2838352093023264,0.4186046511627907
244736,2.7982943137254894,0.5294117647058824
245760,1.6719189210526317,0.2894736842105263
246784,2.2274947500000013,0.3958333333333333
247808,2.7958168490566035,0.5283018867924528
248832,2.67432416,0.5
249856,2.3454603111111116,0.4222222222222222
250880,2.946433307692309,0.5576923076923077
251904,2.8777564,0.54
252928,2.407262249999999,0.4375
253952,2.302740565217392,0.41304347826086957
254976,2.6214862653061233,0.4897959183673469
256000,3.060181078431373,0.5882352941176471
257024,2.626330530612246,0.4897959183673469
258048,2.63861285106383,0.48936170212765956
259072,2.9896338627450985,0.5686274509803921
260096,2.3198216888888887,0.4222222222222222
261120,2.931942826923077,0.5576923076923077
262144,2.82959231372549,0.5294117647058824
263168,2.393294086956521,0.43478260869565216
264192,2.382657391304348,0.43478260869565216
265216,2.984197490196078,0.5686274509803921
266240,3.1324489636363646,0.6
267264,3.034212611111112,0.5740740740740741
268288,2.9540294615384606,0.5576923076923077
269312,2.779596403846154,0.5192307692307693
270336,3.1037290769230763,0.5961538461538461
271360,2.6309524680851064,0.48936170212765956
272384,2.8489197115384615,0.5384615384615384
273408,3.377926381818181,0.6545454545454545
274432,3.341374111111109,0.6481481481481481
275456,2.9482091923076914,0.5576923076923077
276480,2.8122163725490195,0.5294117647058824
277504,3.3106293090909067,0.6363636363636364
278528,2.3256388125,0.4166666666666667
279552,2.6457493265306122,0.4897959183673469
280576,2.7533131020408157,0.5102040816326531
281600,2.7950144807692303,0.5192307692307693
282624,2.4628492553191497,0.44680851063829785
283648,3.2691295714285706,0.625
284672,2.800242576923077,0.5192307692307693
285696,2.989110784313726,0.5686274509803921
286720,2.8715756000000003,0.54
287744,3.2630701785714282,0.625
288768,3.112494596153846,0.5961538461538461
289792,2.818548754716981,0.5283018867924528
290816,3.3759442909090898,0.6545454545454545
291840,3.1974482407407403,0.6111111111111112
292864,3.158634075471699,0.6037735849056604
293888,3.080012377358492,0.5849056603773585
294912,2.2470022222222226,0.4
295936,3.192132814814814,0.6111111111111112
296960,3.079499811320754,0.5849056603773585
297984,3.5018545357142843,0.6785714285714286
