steps,task,ep_rew_mean,success
477184,driving,2.260986761904762,1.0
477184,aiming,0.644230294117647,0.38235294117647056
479232,basketball,0.6842778148148149,0.0
479232,driving,2.281973296296296,1.0
479232,aiming,0.5946132173913043,0.34782608695652173
481280,basketball,0.61466165625,0.0
481280,driving,2.40273228,1.0
481280,aiming,0.6123534,0.25
483328,basketball,0.5456778461538462,0.0
483328,driving,2.3231982692307693,1.0
483328,aiming,0.5271234583333333,0.20833333333333334
485376,basketball,0.540558052631579,0.0
485376,driving,2.3185066451612903,1.0
485376,aiming,0.6946813636363637,0.5
487424,basketball,0.5751016666666666,0.0
487424,driving,2.329773909090909,1.0
487424,aiming,0.5971806363636364,0.3181818181818182
489472,basketball,0.6057628636363637,0.0
489472,driving,2.2648245,1.0
489472,aiming,0.6664199545454546,0.45454545454545453
491520,basketball,0.6042946666666666,0.0
491520,driving,2.266578148148148,1.0
491520,aiming,0.5805757142857143,0.25
493568,basketball,0.5833995217391305,0.0
493568,driving,2.244255708333333,1.0
493568,aiming,0.5714158666666667,0.23333333333333334
495616,basketball,0.533454619047619,0.0
495616,driving,2.328647857142857,1.0
495616,aiming,0.5959789062499999,0.28125
497664,basketball,0.6180853888888889,0.0
497664,driving,2.4291485714285717,1.0
497664,aiming,0.6220195416666666,0.2916666666666667
499712,basketball,0.587949962962963,0.0
499712,driving,2.27261436,1.0
499712,aiming,0.6157380476190476,0.3333333333333333
501760,basketball,0.665614,0.0
501760,driving,2.2884795862068965,1.0
501760,aiming,0.6775720869565217,0.43478260869565216
503808,basketball,0.6000267499999999,0.0
503808,driving,2.318010375,1.0
503808,aiming,0.576182,0.2857142857142857
505856,basketball,0.6304987142857142,0.0
505856,driving,2.240775333333333,1.0
505856,aiming,0.710312875,0.5
507904,basketball,0.6136976666666667,0.0
507904,driving,2.330125181818182,1.0
507904,aiming,0.64763,0.4
509952,basketball,0.5989082,0.0
509952,driving,2.3213628529411765,1.0
509952,aiming,0.6284439090909091,0.36363636363636365
512000,basketball,0.5853596363636364,0.0
512000,driving,2.259536724137931,1.0
512000,aiming,0.62180525,0.35
514048,basketball,0.63859556,0.0
514048,driving,2.3417682307692305,1.0
514048,aiming,0.6320323043478261,0.30434782608695654
516096,basketball,0.6299876,0.0
516096,driving,2.3720177,1.0
516096,aiming,0.7086998,0.5
518144,basketball,0.61004415625,0.0
518144,driving,2.3288509047619046,1.0
518144,aiming,0.61858075,0.25
520192,basketball,0.6783573199999999,0.0
520192,driving,2.324914733333333,1.0
520192,aiming,0.7423532916666667,0.5416666666666666
522240,basketball,0.6119483333333333,0.0
522240,driving,2.28190675,1.0
522240,aiming,0.5807376060606061,0.2727272727272727
524288,basketball,0.6786286451612903,0.0
524288,driving,2.2450750384615388,1.0
524288,aiming,0.661053304347826,0.391304347826087
526336,basketball,0.6599774615384615,0.0
526336,driving,2.2367370277777776,1.0
526336,aiming,0.6756864,0.4666666666666667
528384,basketball,0.5567292857142857,0.0
528384,driving,2.3735255806451616,1.0
528384,aiming,0.7243708421052631,0.5263157894736842
530432,basketball,0.64178388,0.0
530432,driving,2.3701713461538465,1.0
530432,aiming,0.6970771785714286,0.5
532480,basketball,0.6169588888888888,0.0
532480,driving,2.2759411153846156,1.0
532480,aiming,0.6172629259259259,0.2962962962962963
534528,basketball,0.6217967600000001,0.0
534528,driving,2.3646818148148148,1.0
534528,aiming,0.58661,0.3181818181818182
536576,basketball,0.6881598,0.0
536576,driving,2.2323213666666666,1.0
536576,aiming,0.656403724137931,0.3793103448275862
538624,basketball,0.6313567826086957,0.0
538624,driving,2.31139452,1.0
538624,aiming,0.6181662068965517,0.3103448275862069
540672,basketball,0.5753474074074073,0.0
540672,driving,2.3342148571428574,1.0
540672,aiming,0.6533879411764706,0.4117647058823529
542720,basketball,0.6235221666666667,0.0
542720,driving,2.31333712,1.0
542720,aiming,0.6897566666666667,0.42857142857142855
544768,basketball,0.6495223214285714,0.0
544768,driving,2.338091956521739,1.0
544768,aiming,0.6314888965517241,0.3448275862068966
546816,basketball,0.6266339655172414,0.0
546816,driving,2.258024043478261,1.0
546816,aiming,0.7165404444444445,0.5185185185185185
548864,basketball,0.7250632666666667,0.0
548864,driving,2.2638799615384615,1.0
548864,aiming,0.7168170769230768,0.5
550912,basketball,0.6269450000000001,0.0
550912,driving,2.253422846153846,1.0
550912,aiming,0.6539320000000001,0.4090909090909091
552960,basketball,0.671226576923077,0.0
552960,driving,2.32117032,1.0
552960,aiming,0.68361159375,0.5
555008,basketball,0.599128,0.0
555008,driving,2.1915851818181817,1.0
555008,aiming,0.5716275454545454,0.2727272727272727
557056,basketball,0.6135850952380952,0.0
557056,driving,2.2667581111111113,1.0
557056,aiming,0.6370708260869565,0.34782608695652173
559104,basketball,0.60228,0.0
559104,driving,2.2895492,1.0
559104,aiming,0.6979831388888889,0.4722222222222222
561152,basketball,0.6563826399999999,0.0
561152,driving,2.2717896551724137,1.0
561152,aiming,0.6782330833333333,0.4166666666666667
563200,basketball,0.65017616,0.0
563200,driving,2.287319875,1.0
563200,aiming,0.6090242413793103,0.3448275862068966
565248,basketball,0.7304423333333333,0.0
565248,driving,2.2657857000000003,1.0
565248,aiming,0.6386512962962962,0.3333333333333333
567296,basketball,0.664832,0.0
567296,driving,2.31210056,1.0
567296,aiming,0.5906224516129032,0.2903225806451613
569344,basketball,0.6354853913043478,0.0
569344,driving,2.38608868,1.0
569344,aiming,0.7003575217391304,0.5217391304347826
571392,basketball,0.6192453333333333,0.0
571392,driving,2.302794230769231,1.0
571392,aiming,0.7077371304347825,0.4782608695652174
573440,basketball,0.6627599411764705,0.0
573440,driving,2.306300133333333,1.0
573440,aiming,0.5911869166666667,0.2916666666666667
575488,basketball,0.640128942857143,0.0
575488,driving,2.2541533478260867,1.0
575488,aiming,0.7151852083333333,0.5416666666666666
577536,basketball,0.6564198461538461,0.0
577536,driving,2.236603703703704,1.0
577536,aiming,0.6170535652173913,0.2608695652173913
579584,basketball,0.6722712592592592,0.0
579584,driving,2.360661263157895,1.0
579584,aiming,0.6585235172413794,0.3793103448275862
581632,basketball,0.6423912758620689,0.0
581632,driving,2.3290295833333334,1.0
581632,aiming,0.6065961,0.3
583680,basketball,0.716619380952381,0.0
583680,driving,2.3103300606060606,1.0
583680,aiming,0.6817220869565217,0.43478260869565216
585728,basketball,0.73825825,0.0
585728,driving,2.334177846153846,1.0
585728,aiming,0.6140390344827586,0.3448275862068966
587776,basketball,0.6941100606060606,0.0
587776,driving,2.3034026,1.0
587776,aiming,0.6731949090909091,0.4090909090909091
589824,basketball,0.6745238333333333,0.0
589824,driving,2.26632964,1.0
589824,aiming,0.7116562222222221,0.5185185185185185
591872,basketball,0.6237025,0.0
591872,driving,2.331781142857143,1.0
591872,aiming,0.6245435151515152,0.3333333333333333
593920,basketball,0.6866453181818182,0.0
593920,driving,2.1971645652173915,1.0
593920,aiming,0.6178519166666666,0.3611111111111111
595968,basketball,0.6651915,0.0
595968,driving,2.3335127727272726,1.0
595968,aiming,0.6555128928571429,0.39285714285714285
598016,basketball,0.69081978125,0.0
598016,driving,2.3717265217391303,1.0
598016,aiming,0.6719505555555556,0.4074074074074074
600064,basketball,0.6056835714285714,0.0
600064,driving,2.2324638636363634,1.0
600064,aiming,0.6465168148148147,0.4074074074074074
602112,basketball,0.6990833076923076,0.0
602112,driving,2.3135056666666665,1.0
602112,aiming,0.6010224642857143,0.32142857142857145
604160,basketball,0.701813875,0.0
604160,driving,2.272347142857143,1.0
604160,aiming,0.68378796,0.44
606208,basketball,0.7079954137931034,0.0
606208,driving,2.314280666666667,1.0
606208,aiming,0.7506660999999999,0.6
608256,basketball,0.6469759722222223,0.0
608256,driving,2.3924496842105265,1.0
608256,aiming,0.7519698518518518,0.5925925925925926
610304,basketball,0.6737701212121212,0.0
610304,driving,2.3338817916666668,1.0
610304,aiming,0.7285207142857143,0.5357142857142857
612352,basketball,0.663434875,0.0
612352,driving,2.3841508333333334,1.0
612352,aiming,0.60307275,0.25
614400,basketball,0.6697387333333332,0.0
614400,driving,2.2454106363636366,1.0
614400,aiming,0.7248971999999999,0.5666666666666667
616448,basketball,0.7391994411764706,0.0
616448,driving,2.243132423076923,1.0
616448,aiming,0.6147944999999999,0.2727272727272727
618496,basketball,0.6199794838709677,0.0
618496,driving,2.35237856,1.0
618496,aiming,0.7089940555555555,0.5
620544,basketball,0.7355289047619047,0.0
620544,driving,2.2722012941176466,1.0
620544,aiming,0.720617125,0.5416666666666666
622592,basketball,0.6693958333333333,0.0
622592,driving,2.28782515625,1.0
622592,aiming,0.7898991739130434,0.6521739130434783
624640,basketball,0.6994946551724138,0.0
624640,driving,2.3415316923076923,1.0
624640,aiming,0.7077927037037036,0.5185185185185185
626688,basketball,0.6607752903225806,0.0
626688,driving,2.333374681818182,1.0
626688,aiming,0.582873238095238,0.23809523809523808
628736,basketball,0.7054778,0.0
628736,driving,2.3379211379310343,1.0
628736,aiming,0.6884887999999999,0.48
630784,basketball,0.6988318387096774,0.0
630784,driving,2.276669153846154,1.0
630784,aiming,0.7240590769230769,0.5384615384615384
632832,basketball,0.762100125,0.0
632832,driving,2.248047045454545,1.0
632832,aiming,0.6855990789473685,0.42105263157894735
634880,basketball,0.6532152580645161,0.0
634880,driving,2.3406056785714284,1.0
634880,aiming,0.7366116842105263,0.5789473684210527
636928,basketball,0.6781001111111111,0.0
636928,driving,2.2495774615384616,1.0
636928,aiming,0.7366923928571428,0.5714285714285714
638976,basketball,0.6908211714285714,0.0
638976,driving,2.355577590909091,1.0
638976,aiming,0.7088227619047619,0.47619047619047616
641024,basketball,0.70423,0.0
641024,driving,2.2877465714285714,1.0
641024,aiming,0.6950489999999999,0.5
643072,basketball,0.6818771428571428,0.0
643072,driving,2.274054846153846,1.0
643072,aiming,0.6333620384615385,0.34615384615384615
645120,basketball,0.6425308,0.0
645120,driving,2.270831269230769,1.0
645120,aiming,0.6859172727272728,0.45454545454545453
647168,basketball,0.651445619047619,0.0
647168,driving,2.446441222222222,1.0
647168,aiming,0.6305492307692308,0.34615384615384615
649216,basketball,0.7440855588235293,0.0
649216,driving,2.3067418461538463,1.0
649216,aiming,0.6765811249999999,0.4166666666666667
651264,basketball,0.7570774210526315,0.0
651264,driving,2.25582,1.0
651264,aiming,0.6443647647058823,0.4117647058823529
653312,basketball,0.7102401818181818,0.0
653312,driving,2.297736551724138,1.0
653312,aiming,0.7072974399999999,0.52
655360,basketball,0.6573390869565217,0.0
655360,driving,2.2612166,1.0
655360,aiming,0.6382325909090909,0.36363636363636365
657408,basketball,0.7203832647058823,0.0
657408,driving,2.270337384615385,1.0
657408,aiming,0.7962141111111111,0.6666666666666666
659456,basketball,0.7434488,0.0
659456,driving,2.274706617647059,1.0
659456,aiming,0.7298053809523809,0.5714285714285714
661504,basketball,0.6520800869565218,0.0
661504,driving,2.3397696666666667,1.0
661504,aiming,0.7213402083333333,0.5416666666666666
663552,basketball,0.7060124444444444,0.0
663552,driving,2.279757791666667,1.0
663552,aiming,0.6520068095238095,0.42857142857142855
665600,basketball,0.6941940499999999,0.0
665600,driving,2.15132340625,1.0
665600,aiming,0.6904348148148147,0.48148148148148145
667648,basketball,0.7503731724137931,0.0
667648,driving,2.343962761904762,1.0
667648,aiming,0.742793282051282,0.5641025641025641
669696,basketball,0.8054222413793103,0.0
669696,driving,2.254044142857143,1.0
669696,aiming,0.7015412592592591,0.5185185185185185
671744,basketball,0.6823227333333333,0.0
671744,driving,2.3849251470588237,1.0
671744,aiming,0.7333176250000001,0.5416666666666666
673792,basketball,0.628239923076923,0.0
673792,driving,2.3625024090909093,1.0
673792,aiming,0.7087736896551724,0.4827586206896552
675840,basketball,0.7681907333333332,0.0
675840,driving,2.2810038,1.0
675840,aiming,0.7075329259259259,0.5185185185185185
677888,basketball,0.7596043703703704,0.0
677888,driving,2.2801638148148147,1.0
677888,aiming,0.7138460967741935,0.4838709677419355
679936,basketball,0.7814505909090909,0.0
679936,driving,2.1917570476190478,0.9523809523809523
679936,aiming,0.6811238928571429,0.5
681984,basketball,0.7438912121212121,0.0
681984,driving,2.219389230769231,1.0
681984,aiming,0.7644691153846153,0.6153846153846154
684032,basketball,0.7708389714285714,0.0
684032,driving,2.2977547499999997,1.0
684032,aiming,0.6844204074074073,0.4444444444444444
686080,basketball,0.7311383157894737,0.0
686080,driving,2.332099423076923,1.0
686080,aiming,0.7489557804878049,0.5853658536585366
688128,basketball,0.7031886071428571,0.0
688128,driving,2.26879975,1.0
688128,aiming,0.7133806,0.5
690176,basketball,0.7586899130434782,0.0
690176,driving,2.3560165172413794,1.0
690176,aiming,0.7370810689655172,0.5517241379310345
692224,basketball,0.715653696969697,0.0
692224,driving,2.3885260869565217,1.0
692224,aiming,0.7338002962962963,0.5555555555555556
694272,basketball,0.6469641363636364,0.0
694272,driving,2.2528904,1.0
694272,aiming,0.827448111111111,0.7407407407407407
696320,basketball,0.7512110344827586,0.0
696320,driving,2.2953247692307692,1.0
696320,aiming,0.6829367307692308,0.4230769230769231
698368,basketball,0.8463384545454546,0.0
698368,driving,2.3055538275862073,1.0
698368,aiming,0.7066880384615384,0.5
700416,basketball,0.7000229729729729,0.0
700416,driving,2.31201845,1.0
700416,aiming,0.7697167857142857,0.6428571428571429
702464,basketball,0.660977,0.0
702464,driving,2.275081692307692,1.0
702464,aiming,0.7256780952380952,0.5238095238095238
704512,basketball,0.7358835384615384,0.0
704512,driving,2.186760296296296,1.0
704512,aiming,0.6696538148148148,0.4444444444444444
706560,basketball,0.736619695652174,0.0
706560,driving,2.254177787878788,1.0
706560,aiming,0.6977977272727273,0.5
708608,basketball,0.80957616,0.0
708608,driving,2.2988581515151516,1.0
708608,aiming,0.7854015925925926,0.6666666666666666
710656,basketball,0.7749982000000001,0.0
710656,driving,2.315978785714286,1.0
710656,aiming,0.7996714333333333,0.7333333333333333
712704,basketball,0.84746072,0.0
712704,driving,2.313340037037037,1.0
712704,aiming,0.7661375555555555,0.6111111111111112
714752,basketball,0.7660221875,0.0
714752,driving,2.3738775217391304,1.0
714752,aiming,0.68728664,0.44
716800,basketball,0.7649786,0.0
716800,driving,2.2140897692307693,1.0
716800,aiming,0.7615898,0.6
718848,basketball,0.7093782592592593,0.0
718848,driving,2.304158814814815,1.0
718848,aiming,0.6792528518518518,0.4444444444444444
720896,basketball,0.7561464482758621,0.0
720896,driving,2.261372636363636,1.0
720896,aiming,0.696148724137931,0.4827586206896552
722944,basketball,0.7608236785714285,0.0
722944,driving,2.3206651071428572,1.0
722944,aiming,0.7155340689655173,0.4827586206896552
724992,basketball,0.7898983666666666,0.0
724992,driving,2.300781931034483,1.0
724992,aiming,0.7384999999999999,0.5652173913043478
727040,basketball,0.7515243928571429,0.0
727040,driving,2.34333909375,1.0
727040,aiming,0.6756535294117647,0.47058823529411764
729088,basketball,0.7650619393939394,0.0
729088,driving,2.251116222222222,1.0
729088,aiming,0.7175839583333333,0.5
731136,basketball,0.7841284074074074,0.0
731136,driving,2.314291037037037,1.0
731136,aiming,0.7431981333333333,0.5333333333333333
733184,basketball,0.7452333333333333,0.0
733184,driving,2.2621763636363634,1.0
733184,aiming,0.7446765666666667,0.5666666666666667
735232,basketball,0.721803,0.0
735232,driving,2.296482692307692,1.0
735232,aiming,0.6564954761904762,0.38095238095238093
737280,basketball,0.7956866470588235,0.0
737280,driving,2.305436956521739,1.0
737280,aiming,0.7387537407407407,0.5925925925925926
739328,basketball,0.7524723103448276,0.0
739328,driving,2.320155148148148,1.0
739328,aiming,0.6043957391304348,0.2608695652173913
741376,basketball,0.7365925,0.0
741376,driving,2.3174176896551724,1.0
741376,aiming,0.6867089999999999,0.4642857142857143
743424,basketball,0.7280020857142857,0.0
743424,driving,2.2674142692307693,1.0
743424,aiming,0.6574543684210526,0.3684210526315789
745472,basketball,0.7458248125,0.0
745472,driving,2.311055576923077,1.0
745472,aiming,0.72734588,0.56
747520,basketball,0.8556304333333333,0.0
747520,driving,2.2609754166666667,1.0
747520,aiming,0.7467413157894737,0.5526315789473685
749568,basketball,0.7819081785714286,0.0
749568,driving,2.3785899615384616,1.0
749568,aiming,0.7848471764705882,0.6470588235294118
751616,basketball,0.8175863235294117,0.0
751616,driving,2.305832379310345,1.0
751616,aiming,0.7200522173913043,0.5217391304347826
753664,basketball,0.7794659032258064,0.0
753664,driving,2.219684692307692,1.0
753664,aiming,0.7428992352941176,0.5882352941176471
755712,basketball,0.8177088571428571,0.0
755712,driving,2.2419261,1.0
755712,aiming,0.7413700666666666,0.6
757760,basketball,0.753847935483871,0.0
757760,driving,2.249463,1.0
757760,aiming,0.7818893157894736,0.6578947368421053
759808,basketball,0.83603752,0.0
759808,driving,2.368140642857143,1.0
759808,aiming,0.7482181212121212,0.5757575757575758
761856,basketball,0.7250405588235294,0.0
761856,driving,2.2804509523809524,1.0
761856,aiming,0.7267630625,0.5
763904,basketball,0.8236671935483871,0.0
763904,driving,2.2358421481481483,1.0
763904,aiming,0.7764204411764705,0.6176470588235294
765952,basketball,0.766268448275862,0.0
765952,driving,2.276846347826087,1.0
765952,aiming,0.6370998333333333,0.36666666666666664
768000,basketball,0.8306710588235294,0.0
768000,driving,2.327052689655172,1.0
768000,aiming,0.771427357142857,0.6071428571428571
770048,basketball,0.75007,0.0
770048,driving,2.3250061333333334,1.0
770048,aiming,0.7121452916666667,0.5416666666666666
772096,basketball,0.7911302692307692,0.0
772096,driving,2.32486516,1.0
772096,aiming,0.784167375,0.65
774144,basketball,0.8204471785714286,0.0
774144,driving,2.226286515151515,1.0
774144,aiming,0.6964452592592593,0.5555555555555556
776192,basketball,0.8222386296296297,0.0
776192,driving,2.228479551724138,1.0
776192,aiming,0.7525382187499999,0.59375
778240,basketball,0.824629,0.0
778240,driving,2.3415325937500002,1.0
778240,aiming,0.7545501818181818,0.5454545454545454
780288,basketball,0.7941890512820512,0.0
780288,driving,2.2653942727272725,1.0
780288,aiming,0.722192,0.5
782336,basketball,0.8301278888888889,0.0
782336,driving,2.2364236296296296,1.0
782336,aiming,0.7483728620689655,0.5862068965517241
784384,basketball,0.8057561034482759,0.0
784384,driving,2.273713387096774,1.0
784384,aiming,0.7969509130434783,0.6956521739130435
786432,basketball,0.8392276923076923,0.0
786432,driving,2.2725481212121212,1.0
786432,aiming,0.7256484615384615,0.5384615384615384
788480,basketball,0.7936253999999999,0.0
788480,driving,2.2206709615384614,1.0
788480,aiming,0.7230053529411764,0.5
790528,basketball,0.7909346896551724,0.0
790528,driving,2.265843269230769,1.0
790528,aiming,0.6953936562499999,0.46875
792576,basketball,0.7490041818181817,0.0
792576,driving,2.3249754166666667,1.0
792576,aiming,0.7877509411764705,0.7058823529411765
794624,basketball,0.7477462142857142,0.0
794624,driving,2.2763275,1.0
794624,aiming,0.8056431764705883,0.6764705882352942
796672,basketball,0.7901046,0.0
796672,driving,2.236799625,1.0
796672,aiming,0.814401625,0.71875
798720,basketball,0.7561016875,0.0
798720,driving,2.44957775,1.0
798720,aiming,0.79524359375,0.6875
800768,basketball,0.8090839599999999,0.0
800768,driving,2.2713957931034483,1.0
800768,aiming,0.6856466333333333,0.43333333333333335
802816,basketball,0.7602377391304348,0.0
802816,driving,2.258412068965517,1.0
802816,aiming,0.7858235833333332,0.6944444444444444
804864,basketball,0.8201617741935483,0.0
804864,driving,2.4121280370370375,1.0
804864,aiming,0.8165679411764705,0.7352941176470589
806912,basketball,0.8505712727272727,0.0
806912,driving,2.295995185185185,1.0
806912,aiming,0.7745946874999999,0.625
808960,basketball,0.8470872894736843,0.0
808960,driving,2.2156488666666667,1.0
808960,aiming,0.7805504666666666,0.6666666666666666
811008,basketball,0.7734621034482758,0.0
811008,driving,2.3048499333333337,1.0
811008,aiming,0.7594478749999999,0.5833333333333334
813056,basketball,0.802290375,0.0
813056,driving,2.2584736333333333,1.0
813056,aiming,0.7106312068965517,0.5172413793103449
815104,basketball,0.8449035925925926,0.0
815104,driving,2.268266787878788,1.0
815104,aiming,0.7679752666666667,0.6333333333333333
817152,basketball,0.7538893571428572,0.0
817152,driving,2.397755125,1.0
817152,aiming,0.7364496428571429,0.5714285714285714
819200,basketball,0.791098148148148,0.0
819200,driving,2.350660291666667,1.0
819200,aiming,0.741674641025641,0.5641025641025641
821248,basketball,0.7651748076923077,0.0
821248,driving,2.2949362592592593,1.0
821248,aiming,0.8035922,0.6857142857142857
823296,basketball,0.8457546666666667,0.0
823296,driving,2.2894711923076922,1.0
823296,aiming,0.7680930256410256,0.6410256410256411
825344,basketball,0.818051,0.0
825344,driving,2.3268314782608694,1.0
825344,aiming,0.7639836363636363,0.6363636363636364
827392,basketball,0.829309447368421,0.0
827392,driving,2.2767426551724137,1.0
827392,aiming,0.8057225238095237,0.7142857142857143
829440,basketball,0.8773189210526315,0.0
829440,driving,2.3124396296296297,1.0
829440,aiming,0.7740417647058823,0.6470588235294118
831488,basketball,0.8656049583333333,0.0
831488,driving,2.21486327027027,1.0
831488,aiming,0.7697528260869564,0.6521739130434783
833536,basketball,0.8420540666666666,0.0
833536,driving,2.2641837741935484,1.0
833536,aiming,0.7041636923076923,0.5
835584,basketball,0.8721775909090909,0.0
835584,driving,2.277060575757576,1.0
835584,aiming,0.7442683225806451,0.6129032258064516
837632,basketball,0.7882565,0.0
837632,driving,2.3305389642857146,1.0
837632,aiming,0.71786192,0.56
839680,basketball,0.83851759375,0.0
839680,driving,2.3058716785714286,1.0
839680,aiming,0.81958375,0.75
841728,basketball,0.86080375,0.0
841728,driving,2.291942516129032,1.0
841728,aiming,0.8249824444444445,0.75
843776,basketball,0.8377584,0.0
843776,driving,2.223114259259259,1.0
843776,aiming,0.7776600303030303,0.6363636363636364
845824,basketball,0.8614995135135135,0.0
845824,driving,2.295633148148148,1.0
845824,aiming,0.776119625,0.65625
847872,basketball,0.8311982972972973,0.0
847872,driving,2.340052958333333,1.0
847872,aiming,0.7330796451612903,0.5806451612903226
849920,basketball,0.8477769310344827,0.0
849920,driving,2.2813631481481482,1.0
849920,aiming,0.7440957297297297,0.5945945945945946
851968,basketball,0.8644233461538461,0.0
851968,driving,2.3829614375,1.0
851968,aiming,0.7861159999999999,0.6666666666666666
854016,basketball,0.8053186578947368,0.0
854016,driving,2.209049296296296,1.0
854016,aiming,0.8282497931034483,0.7586206896551724
856064,basketball,0.857108275862069,0.0
856064,driving,2.301200214285714,1.0
856064,aiming,0.7359850882352941,0.5294117647058824
858112,basketball,0.8253995333333334,0.0
858112,driving,2.3572372,1.0
858112,aiming,0.8522603,0.8
860160,basketball,0.7794574761904762,0.0
860160,driving,2.2726315625,1.0
860160,aiming,0.7898498064516128,0.6774193548387096
862208,basketball,0.8244979642857143,0.0
862208,driving,2.3147913333333334,1.0
862208,aiming,0.7874152307692307,0.6538461538461539
864256,basketball,0.831425894736842,0.0
864256,driving,2.372057,1.0
864256,aiming,0.8161893499999999,0.75
866304,basketball,0.842564625,0.0
866304,driving,2.2922472857142857,1.0
866304,aiming,0.8644158399999999,0.84
868352,basketball,0.8212804333333333,0.0
868352,driving,2.3058899999999998,1.0
868352,aiming,0.7719772307692307,0.6538461538461539
870400,basketball,0.8426563461538461,0.0
870400,driving,2.23424790625,1.0
870400,aiming,0.7440443461538462,0.5769230769230769
872448,basketball,0.775124,0.0
872448,driving,2.2483331428571427,1.0
872448,aiming,0.7310984594594595,0.5675675675675675
874496,basketball,0.8432711333333334,0.0
874496,driving,2.313510193548387,1.0
874496,aiming,0.7770974814814814,0.6296296296296297
876544,basketball,0.849066875,0.0
876544,driving,2.3198606666666666,1.0
876544,aiming,0.7593216071428571,0.6071428571428571
878592,basketball,0.83815408,0.0
878592,driving,2.3189612727272726,1.0
878592,aiming,0.798240064516129,0.6774193548387096
880640,basketball,0.864791731707317,0.0
880640,driving,2.28839616,1.0
880640,aiming,0.7132923103448275,0.5517241379310345
882688,basketball,0.8162433636363636,0.0
882688,driving,2.299991612903226,1.0
882688,aiming,0.79123464,0.68
884736,basketball,0.8468977142857143,0.0
884736,driving,2.3731092903225806,1.0
884736,aiming,0.7889612857142857,0.6785714285714286
886784,basketball,0.7802172173913043,0.0
886784,driving,2.2792122424242427,1.0
886784,aiming,0.7748518888888889,0.5925925925925926
888832,basketball,0.7902532608695652,0.0
888832,driving,2.245797,1.0
888832,aiming,0.8210607391304348,0.7391304347826086
890880,basketball,0.7870028333333333,0.0
890880,driving,2.2134743125,1.0
890880,aiming,0.7008532962962962,0.5185185185185185
892928,basketball,0.8489647741935483,0.0
892928,driving,2.3431639655172414,1.0
892928,aiming,0.77325278125,0.625
894976,basketball,0.8939272903225806,0.0
894976,driving,2.2601063333333333,1.0
894976,aiming,0.753818625,0.625
897024,basketball,0.8222011428571429,0.0
897024,driving,2.2225004333333334,1.0
897024,aiming,0.819807303030303,0.7272727272727273
899072,basketball,0.84577075,0.0
899072,driving,2.2477,1.0
899072,aiming,0.7949601875,0.6875
901120,basketball,0.8397190909090908,0.0
901120,driving,2.3085118749999998,1.0
901120,aiming,0.7667316923076922,0.6538461538461539
903168,basketball,0.8336610714285715,0.0
903168,driving,2.3750482962962964,1.0
903168,aiming,0.8007449189189189,0.7027027027027027
905216,basketball,0.8682216666666667,0.0
905216,driving,2.2934189714285718,1.0
905216,aiming,0.7526130384615384,0.5769230769230769
907264,basketball,0.858704425,0.0
907264,driving,2.2880846999999997,1.0
907264,aiming,0.7686707727272727,0.6363636363636364
909312,basketball,0.8042286666666666,0.0
909312,driving,2.452018074074074,1.0
909312,aiming,0.7727047027027026,0.6756756756756757
911360,basketball,0.8330306129032258,0.0
911360,driving,2.2729854411764703,1.0
911360,aiming,0.7301507142857142,0.5238095238095238
913408,basketball,0.8768087714285714,0.0
913408,driving,2.2984135,1.0
913408,aiming,0.8454711379310345,0.7931034482758621
915456,basketball,0.8490911891891891,0.0
915456,driving,2.3251869615384617,1.0
915456,aiming,0.8143198888888888,0.7222222222222222
917504,basketball,0.8690678,0.0
917504,driving,2.3308759677419353,1.0
917504,aiming,0.8601172424242424,0.8181818181818182
919552,basketball,0.8578370571428572,0.0
919552,driving,2.315168032258064,1.0
919552,aiming,0.7735071666666666,0.6666666666666666
921600,basketball,0.8512928780487805,0.0
921600,driving,2.3586845384615382,1.0
921600,aiming,0.7834692413793103,0.6896551724137931
923648,basketball,0.8308788518518518,0.0
923648,driving,2.3624912307692307,1.0
923648,aiming,0.8170577948717949,0.7435897435897436
925696,basketball,0.78347604,0.0
925696,driving,2.3673944242424243,1.0
925696,aiming,0.7597602857142857,0.6190476190476191
927744,basketball,0.8744702903225806,0.0
927744,driving,2.4067846206896553,1.0
927744,aiming,0.7828895625,0.6875
929792,basketball,0.8398296551724137,0.0
929792,driving,2.3091215925925925,1.0
929792,aiming,0.6759699333333332,0.43333333333333335
931840,basketball,0.8166344999999999,0.0
931840,driving,2.348807620689655,1.0
931840,aiming,0.7619329677419354,0.6451612903225806
933888,basketball,0.8546495666666666,0.0
933888,driving,2.27204737037037,1.0
933888,aiming,0.7082866764705882,0.5
935936,basketball,0.8864654,0.0
935936,driving,2.331774766666667,1.0
935936,aiming,0.8138672558139534,0.7209302325581395
937984,basketball,0.8659254166666667,0.0
937984,driving,2.2573514074074073,1.0
937984,aiming,0.8059260555555555,0.7222222222222222
940032,basketball,0.8634233571428572,0.0
940032,driving,2.356768935483871,1.0
940032,aiming,0.7180468333333333,0.5
942080,basketball,0.8600427419354839,0.0
942080,driving,2.2610908064516133,1.0
942080,aiming,0.7500867692307692,0.5769230769230769
944128,basketball,0.8629571666666666,0.0
944128,driving,2.2097630882352943,1.0
944128,aiming,0.7711881379310345,0.6551724137931034
946176,basketball,0.8168368461538461,0.0
946176,driving,2.291225696969697,1.0
946176,aiming,0.8180201034482759,0.7241379310344828
948224,basketball,0.8330929259259259,0.0
