steps,task,ep_rew_mean,success
795056,basketball,0.8094278064516127,0.0
795056,driving,2.351086185185186,1.0
795056,aiming,0.60442775,0.5714285714285714
797104,basketball,0.8246160606060604,0.0
797104,driving,2.251656535714286,1.0
797104,aiming,0.6580755925925929,0.6296296296296297
799152,basketball,0.7863912222222225,0.0
799152,driving,2.3853526000000005,1.0
799152,aiming,0.40959085,0.35
801200,basketball,0.8346602499999997,0.0
801200,driving,2.2583361290322577,1.0
801200,aiming,0.7384244400000002,0.72
803248,basketball,0.78858872,0.0
803248,driving,2.2059138275862065,1.0
803248,aiming,0.4920137037037037,0.4444444444444444
805296,basketball,0.7982344999999997,0.0
805296,driving,2.2783683333333333,1.0
805296,aiming,0.6747880810810812,0.6486486486486487
807344,basketball,0.8423715161290323,0.0
807344,driving,2.2713342058823525,1.0
807344,aiming,0.7040101600000003,0.68
809392,basketball,0.7697547500000002,0.0
809392,driving,2.313478857142857,1.0
809392,aiming,0.6346775714285716,0.6071428571428571
811440,basketball,0.7996824999999997,0.0
811440,driving,2.3438947352941177,1.0
811440,aiming,0.73929068,0.72
813488,basketball,0.848936304347826,0.0
813488,driving,2.2901514166666668,1.0
813488,aiming,0.5508277441860464,0.5116279069767442
815536,basketball,0.8100460357142856,0.0
815536,driving,2.304947892857143,1.0
815536,aiming,0.6575016666666668,0.625
817584,basketball,0.8185214642857142,0.0
817584,driving,2.2444238571428574,1.0
817584,aiming,0.5442086538461539,0.5
819632,basketball,0.7989504666666666,0.0
819632,driving,2.2840182068965516,1.0
819632,aiming,0.574409576923077,0.5384615384615384
821680,basketball,0.8354981290322577,0.0
821680,driving,2.3704767333333336,1.0
821680,aiming,0.6545993333333335,0.625
823728,basketball,0.7607628695652174,0.0
823728,driving,2.26610625,1.0
823728,aiming,0.6922837500000002,0.6666666666666666
825776,basketball,0.7487330833333332,0.0
825776,driving,2.3564768148148145,1.0
825776,aiming,0.59748424,0.56
827824,basketball,0.8401079999999999,0.0
827824,driving,2.3966493870967747,1.0
827824,aiming,0.7655357916666667,0.75
829872,basketball,0.8530595,0.0
829872,driving,2.1639810416666667,1.0
829872,aiming,0.7424341666666665,0.7222222222222222
831920,basketball,0.8856473333333332,0.0
831920,driving,2.3522332307692313,1.0
831920,aiming,0.6102953636363637,0.5757575757575758
833968,basketball,0.8525151923076921,0.0
833968,driving,2.2198805,1.0
833968,aiming,0.7295406250000003,0.7083333333333334
836016,basketball,0.8428327499999999,0.0
836016,driving,2.282927423076923,1.0
836016,aiming,0.6163948275862069,0.5862068965517241
838064,basketball,0.8387444545454545,0.0
838064,driving,2.361906387096774,1.0
838064,aiming,0.7008548235294119,0.6764705882352942
840112,basketball,0.74344148,0.0
840112,driving,2.3658995925925925,1.0
840112,aiming,0.5917632222222222,0.5555555555555556
842160,basketball,0.8025823333333331,0.0
842160,driving,2.280902727272727,1.0
842160,aiming,0.7469595384615387,0.7307692307692307
844208,basketball,0.8386839444444445,0.0
844208,driving,2.502603114285715,1.0
844208,aiming,0.6780122692307694,0.6538461538461539
846256,basketball,0.8449137857142855,0.0
846256,driving,2.369162758620689,1.0
846256,aiming,0.5558832758620692,0.5172413793103449
848304,basketball,0.864166,0.0
848304,driving,2.3678778518518517,1.0
848304,aiming,0.569934705882353,0.5294117647058824
850352,basketball,0.7664950357142856,0.0
850352,driving,2.3805500740740744,1.0
850352,aiming,0.4664784166666667,0.4166666666666667
852400,basketball,0.8228696842105263,0.0
852400,driving,2.368605727272727,1.0
852400,aiming,0.6024112333333334,0.5666666666666667
854448,basketball,0.8267187428571425,0.0
854448,driving,2.384153821428572,1.0
854448,aiming,0.6994058400000002,0.68
856496,basketball,0.7776438518518517,0.0
856496,driving,2.307099923076923,1.0
856496,aiming,0.6029257333333334,0.5666666666666667
858544,basketball,0.8274568181818179,0.0
858544,driving,2.2329341538461542,1.0
858544,aiming,0.5589738387096774,0.5161290322580645
860592,basketball,0.8012452083333331,0.0
860592,driving,2.3245365517241376,1.0
860592,aiming,0.5275465925925927,0.48148148148148145
862640,basketball,0.782408806451613,0.0
862640,driving,2.2017557307692313,1.0
862640,aiming,0.5976821250000001,0.5625
864688,basketball,0.792434304347826,0.0
864688,driving,2.2664583200000004,1.0
864688,aiming,0.624951108108108,0.5945945945945946
866736,basketball,0.8378943333333333,0.0
866736,driving,2.249893117647059,1.0
866736,aiming,0.5901869629629631,0.5555555555555556
868784,basketball,0.7684390967741936,0.0
868784,driving,2.279162,1.0
868784,aiming,0.5769293461538463,0.5384615384615384
870832,basketball,0.8456005555555557,0.0
870832,driving,2.3528105999999998,1.0
870832,aiming,0.6428238387096777,0.6129032258064516
872880,basketball,0.8271458999999997,0.0
872880,driving,2.408581965517241,1.0
872880,aiming,0.6531189583333336,0.625
874928,basketball,0.7313613333333333,0.0
874928,driving,2.240321230769231,1.0
874928,aiming,0.5535857142857143,0.5142857142857142
876976,basketball,0.870862027027027,0.0
876976,driving,2.27470327586207,1.0
876976,aiming,0.7398514137931036,0.7241379310344828
879024,basketball,0.8461320967741934,0.0
879024,driving,2.285009037037037,1.0
879024,aiming,0.6221942647058823,0.5882352941176471
